Graph(num_nodes=20, num_edges=292,
      ndata_schemes={'_ID': Scheme(shape=(), dtype=torch.int64)}
      edata_schemes={'_ID': Scheme(shape=(), dtype=torch.int64)})
cuda:1
Namespace(alpha=0.999, aug='1st', batch_size=32, beta1=0.9, beta2=0.999, clip_norm=1.0, cv=False, cvrun=-1, dataset='dgl', degree_embedding_size=16, epochs=100, exp='Pretrain', finetune=False, fold_idx=0, freq_embedding_size=16, gpu=0, hidden_size=64, learning_rate=0.005, load_path=None, lr_decay_epochs=[120, 160, 200], lr_decay_rate=0.0, max_degree=512, max_edge_freq=16, max_node_freq=16, moco=True, model='gin', model_folder='saved/Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999', model_name='Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999', model_path='saved', momentum=0.9, nce_k=16384, nce_t=0.07, norm=True, num_copies=12, num_layer=5, num_samples=2000, num_workers=24, optimizer='adam', positional_embedding_size=32, print_freq=10, readout='avg', restart_prob=0.8, resume='', rw_hops=256, save_freq=1, seed=0, set2set_iter=6, set2set_lstm_layer=3, subgraph_size=128, tb_folder='tensorboard/Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999', tb_freq=50, tb_path='tensorboard', weight_decay=1e-05)
Pretrain_moco_True_dgl_gin_layer_5_lr_0.005_decay_1e-05_bsz_32_hid_64_samples_2000_nce_t_0.07_nce_k_16384_rw_hops_256_restart_prob_0.8_aug_1st_ft_False_deg_16_pos_32_momentum_0.999
Use GPU: 0 for training
setting random seeds
before construct dataset 5.254283905029297
load graph done
before construct dataloader 5.254283905029297
before training 5.254283905029297
using queue shape: (16384,64)
==> training...
moco1
moco2
moco3
moco4
Train: [0][1/1500]	BT 20.379 (20.379)	DT 19.080 (19.080)	loss 5.540 (5.540)	prob 5.742 (5.742)	GS 33.891 (33.891)	mem 74.267
Train: [21][1260/1500]	BT 0.034 (0.323)	DT 0.001 (0.283)	loss 8.308 (8.333)	prob 4.117 (3.340)	GS 31.812 (32.655)	mem 76.184
Train: [21][1270/1500]	BT 0.025 (0.321)	DT 0.000 (0.281)	loss 8.890 (8.291)	prob 3.046 (3.450)	GS 35.562 (32.629)	mem 76.185
Train: [21][1280/1500]	BT 0.049 (0.322)	DT 0.006 (0.282)	loss 8.960 (8.330)	prob 3.849 (3.384)	GS 32.375 (32.692)	mem 76.197
Train: [21][1290/1500]	BT 0.044 (0.320)	DT 0.001 (0.280)	loss 8.108 (8.327)	prob 3.738 (3.371)	GS 34.344 (32.753)	mem 76.199
Train: [21][1300/1500]	BT 0.069 (0.318)	DT 0.004 (0.278)	loss 9.155 (8.303)	prob 3.545 (3.452)	GS 32.266 (32.802)	mem 76.200
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
/home/shakir/.venv/lib/python3.8/site-packages/dgl/data/graph_serialize.py:189: DGLWarning: You are loading a graph file saved by old version of dgl.              Please consider saving it again with the current format.
  dgl_warning(
Train: [21][1310/1500]	BT 0.052 (0.321)	DT 0.004 (0.281)	loss 8.372 (8.264)	prob 4.542 (3.839)	GS 31.547 (31.719)	mem 76.197
Train: [21][1320/1500]	BT 0.060 (0.319)	DT 0.002 (0.279)	loss 8.235 (8.225)	prob 3.584 (3.788)	GS 38.922 (32.303)	mem 76.196
Train: [21][1330/1500]	BT 0.051 (0.321)	DT 0.008 (0.281)	loss 7.991 (8.194)	prob 4.679 (3.718)	GS 31.281 (32.556)	mem 76.197
Train: [21][1340/1500]	BT 0.063 (0.319)	DT 0.007 (0.279)	loss 7.865 (8.200)	prob 4.440 (3.774)	GS 32.188 (32.470)	mem 76.197
Train: [21][1350/1500]	BT 0.031 (0.320)	DT 0.000 (0.280)	loss 8.651 (8.182)	prob 3.076 (3.690)	GS 35.609 (32.715)	mem 76.199
Train: [21][1360/1500]	BT 0.037 (0.318)	DT 0.001 (0.278)	loss 7.946 (8.103)	prob 3.817 (3.546)	GS 32.594 (33.278)	mem 76.199
Train: [21][1370/1500]	BT 0.038 (0.316)	DT 0.001 (0.276)	loss 8.244 (8.164)	prob 3.816 (3.646)	GS 32.812 (33.365)	mem 76.200
Train: [21][1380/1500]	BT 0.037 (0.317)	DT 0.001 (0.277)	loss 8.729 (8.154)	prob 4.015 (3.738)	GS 36.062 (32.876)	mem 76.202
Train: [21][1390/1500]	BT 0.037 (0.315)	DT 0.001 (0.275)	loss 8.156 (8.105)	prob 3.783 (3.870)	GS 33.156 (32.680)	mem 76.202
Train: [21][1400/1500]	BT 0.037 (0.318)	DT 0.001 (0.277)	loss 8.388 (8.130)	prob 3.094 (3.770)	GS 33.297 (32.883)	mem 76.202
Train: [21][1410/1500]	BT 0.035 (0.316)	DT 0.001 (0.275)	loss 8.558 (8.425)	prob 4.491 (3.692)	GS 35.094 (32.148)	mem 76.202
Train: [21][1420/1500]	BT 0.056 (0.315)	DT 0.013 (0.275)	loss 8.741 (8.326)	prob 2.960 (3.544)	GS 33.172 (33.083)	mem 76.204
Train: [21][1430/1500]	BT 0.031 (0.319)	DT 0.000 (0.279)	loss 7.980 (8.236)	prob 3.724 (3.572)	GS 29.375 (33.171)	mem 76.206
Train: [21][1440/1500]	BT 0.024 (0.317)	DT 0.000 (0.277)	loss 7.597 (8.195)	prob 3.957 (3.621)	GS 33.078 (33.278)	mem 76.207
Train: [21][1450/1500]	BT 0.037 (0.315)	DT 0.001 (0.275)	loss 8.605 (8.173)	prob 3.988 (3.702)	GS 28.422 (32.845)	mem 76.210
Train: [21][1460/1500]	BT 0.028 (0.315)	DT 0.000 (0.275)	loss 8.119 (7.897)	prob 4.007 (3.804)	GS 35.656 (32.263)	mem 75.484
Train: [21][1470/1500]	BT 0.022 (0.313)	DT 0.000 (0.274)	loss 8.189 (7.971)	prob 3.391 (3.631)	GS 33.016 (33.005)	mem 75.484
Train: [21][1480/1500]	BT 0.024 (0.315)	DT 0.000 (0.275)	loss 7.948 (7.982)	prob 4.767 (3.653)	GS 32.141 (32.372)	mem 11.159
Train: [21][1490/1500]	BT 0.026 (0.313)	DT 0.000 (0.274)	loss 7.647 (7.991)	prob 4.584 (3.778)	GS 37.312 (32.038)	mem 11.160
Train: [21][1500/1500]	BT 0.026 (0.311)	DT 0.000 (0.272)	loss 8.695 (8.017)	prob 3.601 (3.800)	GS 32.875 (32.096)	mem 11.160
Train: [21][1510/1500]	BT 0.025 (0.310)	DT 0.000 (0.271)	loss 8.961 (7.968)	prob 2.445 (3.558)	GS 30.906 (30.828)	mem 11.086
epoch 21, total time 468.48
==> Saving...
==> Saving...
==> training...
moco1
moco2
moco3
moco4
Train: [22][1/1500]	BT 17.974 (17.974)	DT 17.927 (17.927)	loss 7.192 (7.192)	prob 3.798 (3.798)	GS 30.875 (30.875)	mem 74.605
Train: [22][10/1500]	BT 0.040 (2.326)	DT 0.002 (2.288)	loss 7.845 (7.585)	prob 3.996 (3.953)	GS 33.562 (31.832)	mem 74.940
Train: [22][20/1500]	BT 0.037 (1.344)	DT 0.000 (1.306)	loss 7.877 (7.671)	prob 3.870 (3.764)	GS 36.656 (32.565)	mem 74.978
Train: [22][30/1500]	BT 0.064 (0.930)	DT 0.003 (0.889)	loss 8.046 (7.686)	prob 3.787 (3.705)	GS 36.781 (32.581)	mem 74.996
Train: [22][40/1500]	BT 0.028 (0.909)	DT 0.000 (0.867)	loss 7.491 (7.684)	prob 3.338 (3.657)	GS 35.625 (32.937)	mem 75.020
Train: [22][50/1500]	BT 0.028 (0.733)	DT 0.000 (0.694)	loss 7.923 (7.698)	prob 3.820 (3.646)	GS 34.125 (32.935)	mem 75.019
Train: [22][60/1500]	BT 0.037 (0.669)	DT 0.000 (0.628)	loss 7.689 (7.754)	prob 4.272 (3.671)	GS 34.047 (33.939)	mem 75.032
Train: [22][70/1500]	BT 0.037 (0.596)	DT 0.001 (0.556)	loss 7.698 (7.685)	prob 4.055 (3.700)	GS 33.297 (33.572)	mem 75.031
Train: [22][80/1500]	BT 0.030 (0.597)	DT 0.000 (0.557)	loss 7.854 (7.774)	prob 3.776 (3.622)	GS 33.156 (33.321)	mem 75.040
Train: [22][90/1500]	BT 0.027 (0.534)	DT 0.000 (0.496)	loss 7.573 (7.761)	prob 3.543 (3.658)	GS 32.719 (33.131)	mem 75.040
Train: [22][100/1500]	BT 0.037 (0.484)	DT 0.001 (0.446)	loss 7.385 (7.726)	prob 4.019 (3.683)	GS 35.750 (32.957)	mem 75.041
Train: [22][110/1500]	BT 0.031 (0.490)	DT 0.000 (0.452)	loss 7.308 (7.618)	prob 3.389 (3.725)	GS 31.734 (32.273)	mem 75.061
Train: [22][120/1500]	BT 0.052 (0.453)	DT 0.011 (0.414)	loss 7.524 (7.630)	prob 3.950 (3.710)	GS 31.172 (33.039)	mem 75.061
Train: [22][130/1500]	BT 0.030 (0.462)	DT 0.000 (0.424)	loss 7.354 (7.589)	prob 3.844 (3.701)	GS 37.312 (33.190)	mem 75.102
Train: [22][140/1500]	BT 0.028 (0.431)	DT 0.000 (0.394)	loss 8.063 (7.591)	prob 3.809 (3.612)	GS 30.719 (33.076)	mem 75.151
Train: [22][150/1500]	BT 0.039 (0.405)	DT 0.001 (0.367)	loss 7.543 (7.619)	prob 4.753 (3.628)	GS 32.672 (33.140)	mem 75.250
Train: [22][160/1500]	BT 0.039 (0.404)	DT 0.001 (0.366)	loss 7.942 (7.652)	prob 3.220 (3.434)	GS 35.125 (32.444)	mem 75.832
Train: [22][170/1500]	BT 0.039 (0.382)	DT 0.001 (0.345)	loss 8.178 (7.770)	prob 3.256 (3.019)	GS 34.688 (33.077)	mem 75.940
Train: [22][180/1500]	BT 0.029 (0.387)	DT 0.000 (0.350)	loss 7.972 (7.761)	prob 2.760 (3.009)	GS 34.547 (32.608)	mem 76.237
Train: [22][190/1500]	BT 0.039 (0.369)	DT 0.001 (0.331)	loss 8.442 (7.814)	prob 2.988 (2.961)	GS 33.250 (32.263)	mem 76.237
Train: [22][200/1500]	BT 0.087 (0.368)	DT 0.003 (0.331)	loss 7.582 (7.823)	prob 3.170 (2.933)	GS 36.750 (32.627)	mem 76.287
Train: [22][210/1500]	BT 0.068 (0.354)	DT 0.001 (0.315)	loss 8.207 (8.170)	prob 2.662 (2.086)	GS 32.109 (33.822)	mem 76.288
Train: [22][220/1500]	BT 0.064 (0.348)	DT 0.003 (0.308)	loss 8.393 (8.113)	prob 3.806 (2.314)	GS 34.734 (33.427)	mem 76.289
Train: [22][230/1500]	BT 0.030 (0.379)	DT 0.000 (0.338)	loss 7.645 (8.052)	prob 2.791 (2.532)	GS 33.062 (33.909)	mem 76.293
Train: [22][240/1500]	BT 0.038 (0.364)	DT 0.000 (0.324)	loss 8.199 (8.055)	prob 1.454 (2.481)	GS 37.469 (33.804)	mem 76.294
Train: [22][250/1500]	BT 0.039 (0.362)	DT 0.001 (0.323)	loss 8.620 (8.017)	prob 1.817 (2.495)	GS 39.562 (33.566)	mem 76.298
Train: [22][260/1500]	BT 0.038 (0.350)	DT 0.001 (0.311)	loss 8.970 (8.053)	prob 3.409 (2.913)	GS 32.438 (32.477)	mem 76.298
Train: [22][270/1500]	BT 0.039 (0.338)	DT 0.001 (0.299)	loss 8.703 (8.125)	prob 3.034 (2.919)	GS 35.109 (32.244)	mem 76.298
Train: [22][280/1500]	BT 0.030 (0.348)	DT 0.000 (0.309)	loss 8.244 (8.118)	prob 2.246 (2.699)	GS 31.656 (32.491)	mem 76.301
Train: [22][290/1500]	BT 0.039 (0.337)	DT 0.001 (0.298)	loss 8.833 (8.143)	prob 2.177 (2.608)	GS 32.719 (32.280)	mem 76.301
Train: [22][300/1500]	BT 0.063 (0.346)	DT 0.009 (0.306)	loss 8.731 (8.163)	prob 3.338 (2.585)	GS 32.984 (32.232)	mem 76.300
Train: [22][310/1500]	BT 0.035 (0.336)	DT 0.000 (0.296)	loss 8.236 (8.100)	prob 3.584 (3.026)	GS 32.312 (31.892)	mem 76.300
Train: [22][320/1500]	BT 0.064 (0.327)	DT 0.010 (0.287)	loss 8.397 (8.116)	prob 2.502 (2.740)	GS 32.844 (32.116)	mem 76.302
Train: [22][330/1500]	BT 0.031 (0.342)	DT 0.000 (0.303)	loss 7.846 (8.102)	prob 2.404 (2.571)	GS 32.500 (32.981)	mem 76.305
Train: [22][340/1500]	BT 0.027 (0.333)	DT 0.000 (0.294)	loss 7.977 (8.104)	prob 2.219 (2.556)	GS 28.719 (32.832)	mem 76.307
Train: [22][350/1500]	BT 0.030 (0.337)	DT 0.000 (0.298)	loss 7.974 (8.130)	prob 3.412 (2.568)	GS 37.328 (32.785)	mem 76.301
Train: [22][360/1500]	BT 0.038 (0.328)	DT 0.000 (0.290)	loss 8.456 (8.025)	prob 2.758 (3.031)	GS 35.391 (32.814)	mem 76.301
Train: [22][370/1500]	BT 0.065 (0.334)	DT 0.000 (0.295)	loss 8.445 (8.077)	prob 3.787 (2.916)	GS 30.594 (32.655)	mem 76.308
Train: [22][380/1500]	BT 0.048 (0.327)	DT 0.001 (0.288)	loss 7.823 (8.134)	prob 3.148 (2.980)	GS 34.797 (32.623)	mem 76.308
Train: [22][390/1500]	BT 0.054 (0.320)	DT 0.003 (0.281)	loss 8.335 (8.125)	prob 2.745 (2.821)	GS 34.625 (32.641)	mem 76.308
Train: [22][400/1500]	BT 0.031 (0.331)	DT 0.000 (0.292)	loss 7.782 (8.121)	prob 4.138 (2.842)	GS 29.234 (32.554)	mem 76.308
Train: [22][410/1500]	BT 0.067 (0.325)	DT 0.010 (0.285)	loss 8.471 (8.246)	prob 2.546 (2.421)	GS 33.156 (33.272)	mem 76.309
Train: [22][420/1500]	BT 0.026 (0.349)	DT 0.000 (0.310)	loss 7.923 (8.171)	prob 1.674 (2.568)	GS 32.453 (32.704)	mem 76.319
Train: [22][430/1500]	BT 0.026 (0.342)	DT 0.000 (0.303)	loss 8.814 (8.193)	prob 2.907 (2.578)	GS 30.438 (32.577)	mem 76.321
Train: [22][440/1500]	BT 0.038 (0.346)	DT 0.001 (0.307)	loss 8.302 (8.125)	prob 2.903 (2.687)	GS 38.547 (32.586)	mem 76.343
Train: [22][450/1500]	BT 0.027 (0.339)	DT 0.000 (0.300)	loss 8.300 (8.083)	prob 2.956 (2.713)	GS 34.062 (32.478)	mem 76.343
Train: [22][460/1500]	BT 0.038 (0.333)	DT 0.000 (0.294)	loss 8.328 (8.072)	prob 2.901 (3.333)	GS 30.734 (29.962)	mem 76.344
Train: [22][470/1500]	BT 0.036 (0.335)	DT 0.000 (0.296)	loss 8.614 (8.162)	prob 3.288 (3.281)	GS 35.984 (31.152)	mem 76.226
Train: [22][480/1500]	BT 0.054 (0.329)	DT 0.000 (0.290)	loss 7.374 (8.083)	prob 3.589 (3.155)	GS 27.391 (30.825)	mem 76.226
Train: [22][490/1500]	BT 0.028 (0.335)	DT 0.000 (0.297)	loss 7.902 (8.147)	prob 2.834 (3.065)	GS 36.719 (31.361)	mem 76.226
Train: [22][500/1500]	BT 0.037 (0.330)	DT 0.001 (0.291)	loss 8.553 (8.125)	prob 3.595 (3.099)	GS 32.438 (31.418)	mem 76.227
Train: [22][510/1500]	BT 0.043 (0.329)	DT 0.000 (0.291)	loss 8.130 (8.140)	prob 3.234 (3.125)	GS 34.562 (32.289)	mem 76.225
Train: [22][520/1500]	BT 0.032 (0.324)	DT 0.000 (0.285)	loss 7.701 (8.179)	prob 3.403 (3.081)	GS 31.375 (31.991)	mem 76.226
Train: [22][530/1500]	BT 0.060 (0.319)	DT 0.016 (0.280)	loss 8.125 (8.175)	prob 4.111 (3.068)	GS 28.188 (32.145)	mem 76.226
Train: [22][540/1500]	BT 0.060 (0.332)	DT 0.001 (0.293)	loss 8.830 (8.162)	prob 2.899 (3.089)	GS 34.156 (32.329)	mem 76.227
Train: [22][550/1500]	BT 0.048 (0.327)	DT 0.001 (0.288)	loss 7.973 (8.204)	prob 3.023 (2.977)	GS 34.953 (32.536)	mem 76.227
Train: [22][560/1500]	BT 0.026 (0.357)	DT 0.000 (0.318)	loss 8.254 (8.013)	prob 3.011 (3.044)	GS 34.484 (33.189)	mem 76.234
Train: [22][570/1500]	BT 0.027 (0.351)	DT 0.000 (0.312)	loss 8.561 (8.066)	prob 3.570 (3.047)	GS 33.891 (33.112)	mem 76.237
Train: [22][580/1500]	BT 0.049 (0.355)	DT 0.008 (0.316)	loss 8.308 (8.059)	prob 3.163 (3.046)	GS 34.719 (32.926)	mem 76.239
Train: [22][590/1500]	BT 0.035 (0.350)	DT 0.001 (0.311)	loss 7.816 (8.067)	prob 4.417 (3.079)	GS 35.031 (32.788)	mem 76.240
Train: [22][600/1500]	BT 0.038 (0.344)	DT 0.001 (0.305)	loss 7.646 (8.065)	prob 4.408 (3.093)	GS 32.297 (32.675)	mem 76.241
Train: [22][610/1500]	BT 0.031 (0.347)	DT 0.000 (0.309)	loss 8.757 (7.986)	prob 2.949 (3.191)	GS 34.984 (32.962)	mem 76.241
Train: [22][620/1500]	BT 0.037 (0.342)	DT 0.001 (0.304)	loss 8.103 (7.988)	prob 3.657 (3.230)	GS 32.453 (32.595)	mem 76.242
Train: [22][630/1500]	BT 0.082 (0.343)	DT 0.013 (0.305)	loss 7.519 (7.953)	prob 3.729 (3.308)	GS 27.891 (32.383)	mem 76.244
Train: [22][640/1500]	BT 0.038 (0.339)	DT 0.000 (0.300)	loss 8.092 (7.961)	prob 3.910 (3.364)	GS 36.906 (32.002)	mem 76.245
Train: [22][650/1500]	BT 0.023 (0.344)	DT 0.000 (0.305)	loss 8.135 (7.971)	prob 3.192 (3.300)	GS 32.203 (31.957)	mem 76.241
Train: [22][660/1500]	BT 0.026 (0.339)	DT 0.000 (0.300)	loss 7.540 (8.009)	prob 3.538 (3.185)	GS 32.203 (31.575)	mem 76.241
Train: [22][670/1500]	BT 0.039 (0.335)	DT 0.001 (0.296)	loss 8.057 (8.074)	prob 3.271 (2.932)	GS 33.531 (33.396)	mem 76.242
Train: [22][680/1500]	BT 0.039 (0.334)	DT 0.001 (0.296)	loss 8.602 (8.060)	prob 3.305 (2.973)	GS 37.312 (32.889)	mem 76.243
Train: [22][690/1500]	BT 0.029 (0.330)	DT 0.000 (0.291)	loss 8.371 (8.007)	prob 3.937 (3.014)	GS 34.656 (32.744)	mem 76.244
Train: [22][700/1500]	BT 0.072 (0.336)	DT 0.003 (0.297)	loss 7.813 (7.971)	prob 3.912 (3.141)	GS 33.078 (32.183)	mem 76.246
Train: [22][710/1500]	BT 0.072 (0.332)	DT 0.016 (0.293)	loss 8.525 (7.977)	prob 3.610 (3.305)	GS 35.531 (31.328)	mem 76.246
Train: [22][720/1500]	BT 0.040 (0.330)	DT 0.001 (0.291)	loss 7.891 (7.917)	prob 3.543 (3.332)	GS 30.688 (31.642)	mem 76.248
Train: [22][730/1500]	BT 0.028 (0.343)	DT 0.000 (0.304)	loss 7.553 (7.859)	prob 3.408 (3.228)	GS 36.047 (31.530)	mem 76.260
Train: [22][740/1500]	BT 0.033 (0.338)	DT 0.000 (0.300)	loss 8.371 (7.890)	prob 3.172 (3.032)	GS 36.688 (32.148)	mem 76.261
Train: [22][750/1500]	BT 0.029 (0.340)	DT 0.000 (0.301)	loss 8.745 (7.912)	prob 3.720 (2.957)	GS 33.328 (31.969)	mem 76.268
Train: [22][760/1500]	BT 0.024 (0.336)	DT 0.000 (0.297)	loss 8.390 (7.848)	prob 3.374 (3.283)	GS 37.266 (33.672)	mem 76.267
Train: [22][770/1500]	BT 0.039 (0.335)	DT 0.001 (0.297)	loss 7.896 (7.800)	prob 2.664 (2.928)	GS 30.578 (33.492)	mem 76.270
Train: [22][780/1500]	BT 0.038 (0.331)	DT 0.001 (0.293)	loss 7.503 (7.828)	prob 3.189 (2.947)	GS 33.859 (33.244)	mem 76.271
Train: [22][790/1500]	BT 0.037 (0.328)	DT 0.001 (0.289)	loss 8.408 (7.791)	prob 3.393 (3.021)	GS 32.266 (32.691)	mem 76.271
Train: [22][800/1500]	BT 0.055 (0.332)	DT 0.001 (0.294)	loss 8.021 (7.823)	prob 2.948 (2.998)	GS 35.172 (32.611)	mem 76.272
Train: [22][810/1500]	BT 0.080 (0.329)	DT 0.002 (0.290)	loss 7.930 (7.827)	prob 2.773 (2.846)	GS 35.453 (33.289)	mem 76.271
Train: [22][820/1500]	BT 0.027 (0.340)	DT 0.000 (0.301)	loss 8.321 (7.967)	prob 3.300 (2.603)	GS 33.891 (33.004)	mem 76.271
Train: [22][830/1500]	BT 0.025 (0.336)	DT 0.000 (0.298)	loss 8.041 (7.904)	prob 2.228 (2.603)	GS 33.109 (33.319)	mem 76.272
Train: [22][840/1500]	BT 0.055 (0.343)	DT 0.002 (0.304)	loss 7.596 (7.884)	prob 3.885 (2.619)	GS 33.328 (32.957)	mem 76.272
Train: [22][850/1500]	BT 0.064 (0.339)	DT 0.016 (0.301)	loss 7.241 (7.824)	prob 3.181 (2.673)	GS 29.984 (32.562)	mem 76.274
Train: [22][860/1500]	BT 0.036 (0.336)	DT 0.001 (0.297)	loss 8.259 (7.893)	prob 1.925 (2.110)	GS 36.453 (36.909)	mem 76.273
Train: [22][870/1500]	BT 0.037 (0.338)	DT 0.001 (0.299)	loss 8.522 (7.856)	prob 2.264 (2.018)	GS 37.641 (34.574)	mem 76.275
Train: [22][880/1500]	BT 0.037 (0.335)	DT 0.001 (0.296)	loss 7.724 (7.852)	prob 2.336 (2.206)	GS 38.266 (34.989)	mem 76.275
Train: [22][890/1500]	BT 0.041 (0.339)	DT 0.000 (0.300)	loss 8.829 (7.844)	prob 2.356 (2.289)	GS 38.625 (34.793)	mem 76.279
Train: [22][900/1500]	BT 0.028 (0.335)	DT 0.000 (0.297)	loss 7.387 (7.811)	prob 2.412 (2.311)	GS 33.672 (34.411)	mem 76.279
Train: [22][910/1500]	BT 0.033 (0.332)	DT 0.001 (0.293)	loss 8.552 (7.907)	prob 1.662 (1.852)	GS 36.734 (33.928)	mem 76.279
Train: [22][920/1500]	BT 0.040 (0.333)	DT 0.004 (0.295)	loss 8.177 (7.907)	prob 3.085 (2.123)	GS 34.859 (33.118)	mem 76.280
Train: [22][930/1500]	BT 0.044 (0.330)	DT 0.004 (0.291)	loss 7.583 (7.843)	prob 1.511 (2.184)	GS 32.922 (33.220)	mem 76.279
Train: [22][940/1500]	BT 0.027 (0.332)	DT 0.000 (0.294)	loss 8.037 (7.853)	prob 1.582 (2.160)	GS 33.328 (33.224)	mem 76.282
Train: [22][950/1500]	BT 0.032 (0.329)	DT 0.000 (0.291)	loss 7.846 (7.882)	prob 1.670 (2.057)	GS 33.562 (33.328)	mem 76.282
Train: [22][960/1500]	BT 0.028 (0.331)	DT 0.000 (0.293)	loss 8.350 (7.838)	prob 2.343 (2.270)	GS 33.766 (32.052)	mem 76.284
Train: [22][970/1500]	BT 0.037 (0.328)	DT 0.000 (0.290)	loss 8.359 (7.843)	prob 2.939 (2.309)	GS 31.531 (31.634)	mem 76.285
Train: [22][980/1500]	BT 0.038 (0.327)	DT 0.001 (0.289)	loss 8.244 (7.844)	prob 1.761 (2.341)	GS 35.359 (32.135)	mem 76.285
